id,lat,lon,vehicle_type,completed_orders,shift_hours,current_load,rider_call_sign
472,12.969604,77.594138,BIKE,2388,16.3,1,UX-628
473,12.982202,77.605334,cycle,244,6.5,0,LZ-168
474,12.969817,77.602975,CAR,142,6.9,0,YP-190
475,12.978465,77.585191,Bicycle,277,0.4,1,JH-266
476,12.962221,77.608304,4-wheeler,37,1.1,0,BY-958
477,12.980212,77.586552,Bike,3188,9.4,5,UB-418
478,12.952266,77.590216,Car,28,4.5,4,PF-426
479,12.982663,77.586995,bicycle,757,10.4,4,KL-598
480,12.97002,77.603318,car,3453,6.7,2,WV-385
481,12.967472,77.591375,bicycle,160,4.4,1,BZ-740
482,12.975403,77.5803,CAR,461,3.3,1,SA-483
483,12.980683,77.610439,Car,11,5.0,0,SH-570
484,12.95277,77.604371,car,42,7.4,3,EU-332
485,12.977522,77.610247,Bicycle,188,9.5,3,HG-528
486,12.977581,77.597062,two_wheeler,494,4.8,1,KH-189
487,12.982629,77.597871,Car,1021,6.8,1,SM-312
488,12.964649,77.578059,Car,84,6.2,1,UQ-774
489,12.980442,77.612761,scooter,28,5.5,4,SN-634
490,12.978395,77.592124,cycle,3310,0.3,1,EV-514
491,12.95997,77.605465,CAR,22,0.7,2,RN-961
492,12.970971,77.576476,4-wheeler,377,9.2,3,
493,12.98225,77.588597,,2013,9.5,1,KX-442
494,12.957767,77.600924,cycle,456,1.3,0,VM-227
495,12.954902,77.6007,Bike,17,0.4,1,VH-557
496,12.978978,77.584464,scooter,14,1.4,5,FK-931
497,12.980656,77.585105,cycle,318,6.6,1,LH-379
498,12.981878,77.59168,Scooter,182,9.3,1,AB-508
499,12.9888,77.575724,scooter,482,4.5,1,PE-374
500,12.962317,77.586621,scooter,33,7.6,4,SV-703
501,12.972227,77.602017,Bike,4,10.9,1,GH-960
502,12.955927,77.590108,,325,5.2,0,ZL-587
503,12.961277,77.605005,bicycle,181,4.6,0,ZD-337
504,12.97339,77.60116,bicycle,27,8.2,1,TU-716
505,12.989991,77.591383,bicycle,8,1.6,1,EQ-805
506,12.95984,77.593687,Bike,49,7.3,0,SZ-767
507,12.984287,77.582058,cycle,426,3.6,1,JU-525
508,12.983617,77.607953,Bike,461,6.6,3,LG-625
509,0.0,0.0,Bike,1912,7.8,0,JW-602
510,12.976954,77.598838,scooter,170,9.0,1,
511,12.961577,77.613634,cycle,3156,9.1,2,CV-778
512,12.976824,77.585284,Scooter,12,1.9,3,MS-104
513,12.953204,77.609481,BIKE,674,6.5,1,
514,12.97445,77.575813,two_wheeler,492,5.2,0,PT-887
515,12.956471,77.594084,4-wheeler,2609,6.9,1,
516,12.970194,77.611388,Bike,1129,3.4,0,DM-955
517,12.989649,77.611927,bicycle,95,6.7,2,HN-487
518,12.970272,77.60553,Bicycle,1179,14.0,4,FY-554
519,12.962124,77.592494,bike,15,2.1,1,PF-592
520,12.9687,77.605424,scooter,17,3.8,1,LV-180
521,12.953292,77.60066,cycle,7,7.1,2,YY-620
522,12.978189,77.57801,4-wheeler,1810,3.8,1,JU-571
523,12.96474,77.612477,e-scooter,8,7.3,0,HC-302
524,12.976841,77.578106,bicycle,19,1.8,0,
525,12.970397,77.606997,Car,31,0.5,1,VM-288
526,12.970519,77.583918,Scooter,296,4.6,2,AS-407
527,12.956233,77.591946,BIKE,3858,9.5,1,ZH-541
528,12.963769,77.589042,two_wheeler,12,1.2,3,QZ-196
529,12.97224,77.590772,cycle,161,7.3,4,EA-928
530,12.984694,77.597312,Scooter,33,0.1,1,PM-515
531,12.976656,77.612759,cycle,309,9.3,1,XW-290
532,12.969226,77.614141,Car,3921,6.9,4,CR-188
533,12.987544,77.594243,bike,139,9.6,1,GM-728
534,12.954254,77.58548,,0,2.5,3,GP-118
535,12.961811,77.574921,e-scooter,3205,6.1,0,YG-355
536,12.977404,77.603027,Bicycle,429,6.2,1,VE-506
537,12.98936,77.599442,car,352,5.7,2,QA-623
538,12.983134,77.583511,e-scooter,112,5.9,2,
539,12.96668,77.591057,two_wheeler,36,8.0,3,NR-812
540,12.98299,77.588803,cycle,480,4.9,2,MS-911
541,12.983829,77.594878,,26,7.2,1,FM-389
542,12.979248,77.611664,4-wheeler,467,0.6,3,WA-861
543,12.981811,77.580816,scooter,51,5.7,1,NA-268
544,12.990927,77.605629,Bicycle,31,0.6,0,
545,12.975538,77.597884,two_wheeler,43,3.8,2,
546,12.984665,77.587011,BIKE,25,7.7,0,VK-362
547,12.959682,77.589546,BIKE,3350,8.5,0,DR-158
548,12.954935,77.603134,BIKE,25,0.7,0,AU-832
549,12.976005,77.606684,two_wheeler,2991,10.3,0,PR-133
550,12.964127,77.582232,bike,2476,2.8,1,HV-287
551,12.989933,77.608975,Bicycle,456,8.2,2,
552,12.959456,77.582592,cycle,77,2.9,3,BP-523
553,12.966236,77.590505,4-wheeler,449,5.3,3,
554,12.98347,77.580588,cycle,17,7.5,1,
555,12.962219,77.613138,,24,6.6,2,EY-187
556,12.953567,77.586569,Bike,49,10.6,1,CV-762
557,12.952288,77.576548,Car,1120,2.7,1,DP-469
558,12.971184,77.606014,e-scooter,36,5.6,-1,
559,12.958528,77.58416,e-scooter,236,5.4,1,LM-929
560,12.955015,77.593494,scooter,45,2.7,0,LT-656
561,12.98593,77.603381,cycle,1616,10.2,0,LM-874
562,12.984905,77.596624,scooter,198,6.0,0,MF-541
563,12.985731,77.585994,Car,45,10.5,3,PF-624
564,12.981445,77.580942,Bicycle,2487,3.1,0,CL-319
565,12.962524,77.577718,cycle,24,8.3,1,WR-872
566,12.960878,77.603675,Bicycle,3170,6.6,4,PC-429
567,12.978352,77.575704,Scooter,103,10.3,1,ZG-986
568,12.96301,77.611641,cycle,27,10.2,2,
569,12.981659,77.596582,,30,6.5,0,DE-217
570,12.951756,77.602736,scooter,2511,0.9,0,QZ-111
571,0.0,0.0,scooter,458,9.2,3,FU-807
572,12.983973,77.601298,Scooter,14,3.3,3,AM-646
573,12.955765,77.578832,CAR,2573,9.8,2,SN-219
574,12.989443,77.577971,4-wheeler,2889,7.9,0,UC-696
575,12.987522,77.583988,Car,3013,8.8,2,LG-806
576,12.95975,77.605003,4-wheeler,1778,9.5,2,JQ-709
577,12.981954,77.587561,Bicycle,41,5.1,3,YF-293
578,12.960358,77.607191,scooter,141,0.1,2,TP-544
579,12.968419,77.607321,cycle,29,0.7,3,XN-612
580,12.976427,77.58812,Bike,3250,3.7,0,PG-190
581,12.96032,77.592622,bike,3,0.1,1,FK-891
582,12.96222,77.611388,bicycle,3188,1.3,1,BL-215
583,12.965454,77.609501,Bike,1550,10.5,5,NQ-171
584,12.952938,77.57483,car,44,0.9,4,GU-956
585,12.979599,77.602905,BIKE,610,10.4,1,BC-738
586,12.966634,77.578518,cycle,326,2.4,1,NQ-187
587,12.972609,77.609309,CAR,175,10.5,0,NC-580
588,12.976709,77.606493,Car,5,6.9,1,TD-835
589,12.958512,77.588017,bike,3047,1.3,1,CA-614
590,12.985986,77.587042,4-wheeler,59,9.6,3,KM-288
591,12.965144,77.58653,Bicycle,94,0.7,4,ZR-370
592,12.952722,77.609737,Bicycle,209,1.9,1,FX-729
593,12.96987,77.605639,e-scooter,394,9.9,1,GH-114
594,12.990295,77.584224,Bicycle,54,8.6,5,VL-339
595,12.969022,77.587692,car,121,1.3,1,RJ-529
596,12.951649,77.593044,Car,21,9.2,3,RG-239
597,12.984603,77.611417,Bike,41,7.1,0,FG-990
598,12.980516,77.593442,car,417,2.4,0,FW-281
599,12.989637,77.612136,CAR,447,6.0,0,CD-820
600,12.986419,77.598077,car,12,7.9,0,PU-147
601,12.970254,77.578426,BIKE,3872,1.0,3,PE-809
602,12.959401,77.575209,car,3356,3.8,1,PT-254
603,12.965353,77.591039,two_wheeler,72,10.7,1,ZJ-452
604,12.99078,77.607007,scooter,116,10.8,4,KF-322
605,12.978083,77.582305,bicycle,2349,8.2,0,QL-964
606,12.951949,77.606341,e-scooter,269,1.4,2,CY-954
607,12.979336,77.614554,bike,65,4.3,1,
608,12.975016,77.607722,CAR,3948,3.9,2,UF-687
609,0.0,0.0,bicycle,2727,9.5,2,TJ-584
610,12.983374,77.587178,cycle,340,4.7,0,SG-367
611,12.974879,77.601817,bike,1586,8.9,4,FT-795
612,12.962441,77.597519,CAR,3716,4.3,3,BG-220
613,12.976773,77.593139,BIKE,45,2.4,0,LU-779
614,12.967462,77.612273,Bicycle,376,8.0,3,AK-579
615,12.969256,77.609028,car,39,2.8,0,YF-218
616,12.984269,77.578088,e-scooter,33,5.6,3,
617,12.961049,77.594615,,2,3.8,0,JU-749
618,12.967879,77.577456,Car,45,9.0,4,KV-459
619,12.954931,77.608435,CAR,85,4.2,1,VC-771
620,12.957291,77.577536,cycle,115,9.6,1,AP-255
621,12.977749,77.582013,e-scooter,499,4.7,2,VK-643
622,12.959653,77.596499,4-wheeler,575,0.1,2,WP-519
623,12.959011,77.601229,bike,13,0.6,0,TK-695
624,12.960506,77.577061,Bicycle,1,2.9,0,VY-872
625,12.979514,77.581822,Bicycle,133,8.9,2,PH-946
626,12.965672,77.574632,,1354,4.3,0,PE-693
627,12.957591,77.603753,4-wheeler,33,4.4,4,NG-419
628,12.98097,77.57588,e-scooter,6,4.8,4,
629,12.977119,77.594464,scooter,469,0.6,0,LQ-332
630,12.975684,77.592314,bike,32,10.3,0,XH-875
631,12.969485,77.585903,BIKE,525,5.6,3,UW-179
632,12.964531,77.612248,scooter,2368,8.4,0,AS-967
633,0.0,0.0,Bicycle,38,9.9,3,ND-489
634,12.971213,77.608269,CAR,2171,4.1,1,LK-342
635,12.967483,77.600722,two_wheeler,350,10.9,0,MM-267
636,12.96418,77.600124,scooter,0,0.3,3,CG-782
637,12.982526,77.585394,Bike,381,5.1,0,LZ-990
638,12.984047,77.610045,Bike,1819,5.9,2,AM-698
639,12.958818,77.595296,CAR,26,3.6,1,KX-744
640,12.964336,77.606318,4-wheeler,491,8.5,1,FC-635
641,12.977518,77.613654,Car,436,3.9,4,
642,12.958496,77.610343,e-scooter,3369,5.5,1,DN-529
643,12.979289,77.600961,cycle,400,8.9,0,JX-748
644,12.975824,77.590632,car,49,7.5,4,EM-108
645,12.96845,77.593869,e-scooter,20,0.1,0,PK-121
646,12.959792,77.612654,scooter,166,1.6,0,KB-319
647,12.973848,77.611965,cycle,2719,1.8,0,NT-535
648,12.981773,77.61406,car,3637,4.4,4,LU-425
649,12.980227,77.601837,Bicycle,19,1.7,0,QS-733
650,12.991237,77.606686,scooter,39,0.4,1,NU-548
651,12.985194,77.608464,bike,3154,2.7,1,RM-472
652,12.989772,77.588829,car,47,2.5,0,QA-352
653,12.972967,77.61181,cycle,354,7.5,2,YX-222
654,12.957736,77.601661,Car,2852,3.9,2,CL-351
655,12.987518,77.592464,car,214,3.7,1,CX-564
656,12.980219,77.60926,two_wheeler,2499,5.4,2,VZ-869
657,12.974624,77.580022,bike,994,5.3,2,AV-731
658,12.976615,77.576791,Bike,17,4.9,0,SV-377
659,12.973633,77.595194,two_wheeler,484,2.5,2,NQ-246
660,12.987888,77.584011,Car,372,2.0,1,EA-327
661,12.973314,77.608664,cycle,289,7.7,2,GG-165
662,12.9564,77.588642,Bicycle,448,3.7,0,BM-445
663,12.971726,77.581617,scooter,460,7.6,0,EU-847
664,12.990446,77.610227,bike,777,4.2,0,UV-549
665,12.956874,77.59223,,409,10.1,4,BK-651
666,12.960891,77.602227,4-wheeler,198,8.7,1,EU-433
667,0.0,0.0,bike,2474,5.2,3,ZT-308
668,12.970664,77.584606,car,11,8.1,0,MW-764
669,12.963244,77.589366,cycle,49,4.9,2,VV-846
670,12.979042,77.611488,bicycle,335,6.3,0,KF-539
671,12.975971,77.595875,4-wheeler,1799,6.7,4,NU-677
672,12.952763,77.577399,Bike,257,8.8,3,BE-498
673,12.958454,77.602975,Bike,3764,9.5,1,XN-128
674,12.980557,77.578572,scooter,690,10.8,1,MQ-774
675,12.968356,77.611068,scooter,1194,8.2,2,BM-798
676,12.973002,77.606697,cycle,354,5.4,5,HQ-102
677,12.97195,77.613835,CAR,873,2.9,1,RX-967
678,12.960164,77.584687,bike,1215,5.0,2,ZJ-904
679,12.980746,77.602874,Scooter,981,1.7,4,GU-928
680,0.0,0.0,two_wheeler,117,8.6,1,SN-677
681,12.952037,77.592352,Car,268,8.3,0,WA-313
682,12.97027,77.580049,two_wheeler,57,0.8,2,
683,12.980313,77.598404,Bicycle,1830,5.7,0,VN-957
684,12.964721,77.590662,e-scooter,835,5.4,4,KF-653
685,12.981011,77.588605,,50,3.7,1,
686,12.95802,77.611771,BIKE,380,4.9,1,BN-723
687,12.975816,77.589006,bicycle,357,10.9,3,RQ-437
688,12.954722,77.597575,CAR,45,0.9,5,MX-798
689,12.970086,77.590473,cycle,46,3.4,3,FD-577
690,12.979841,77.586927,BIKE,9,10.0,1,KX-738
691,12.97418,77.577851,bicycle,37,6.1,0,UY-518
692,12.953163,77.613618,cycle,172,3.6,0,FR-369
693,12.974858,77.600634,cycle,1174,8.8,-1,KL-312
694,12.961948,77.599022,bike,3958,14.1,3,WM-113
695,12.971925,77.595057,Bicycle,347,10.7,1,AW-723
696,12.982126,77.611953,bike,36,4.1,5,MZ-575
697,12.986172,77.604412,Car,38,2.3,3,XB-549
698,12.970039,77.611315,car,336,6.3,1,YC-235
699,12.990018,77.583505,Scooter,138,3.2,3,JH-488
700,12.962808,77.603913,Car,362,7.4,4,AV-396
701,12.979431,77.612155,Car,3185,10.8,0,VG-792
702,12.975283,77.598188,Scooter,843,4.3,2,QG-362
703,12.966033,77.601101,Bicycle,4,7.0,1,BW-750
704,12.968781,77.608506,Bike,6,3.1,2,
705,12.987516,77.595651,Bicycle,219,10.4,3,YR-926
706,12.962251,77.606856,BIKE,1379,8.1,2,PA-109
707,12.984928,77.584647,Car,2648,2.1,4,JM-473
708,12.977027,77.576775,bike,529,10.4,1,JP-571
709,12.985304,77.586879,e-scooter,48,3.7,3,FT-857
710,12.957078,77.612631,BIKE,181,4.0,0,ZT-187
711,12.973257,77.602405,car,404,8.3,0,BP-921
712,12.961256,77.584767,car,2155,3.2,1,DE-575
713,12.969194,77.595503,cycle,49,6.4,1,VD-517
714,12.984589,77.587085,scooter,79,1.9,0,BG-864
715,12.95247,77.611223,Bicycle,28,1.9,2,FD-334
716,12.991387,77.611395,bicycle,152,10.0,2,TL-649
717,12.965842,77.580314,CAR,2090,6.5,2,FA-350
718,12.980098,77.604728,BIKE,405,7.0,1,NK-739
719,12.952444,77.58713,bike,445,8.8,4,CN-914
720,12.981809,77.609518,BIKE,64,0.8,3,VT-524
721,12.97188,77.600269,Car,145,0.5,5,UM-724
722,12.95202,77.585227,Scooter,50,6.7,2,SR-277
723,12.971464,77.578815,Car,28,1.3,3,HQ-881
724,12.984537,77.577057,bicycle,5,8.1,0,VU-637
725,12.979276,77.605077,bike,31,3.8,1,CC-197
726,12.957545,77.586292,Car,1965,9.3,1,WG-594
727,12.955983,77.596862,e-scooter,2745,1.2,3,UG-765
728,12.951933,77.593341,two_wheeler,1920,10.9,1,LM-487
729,12.979037,77.579785,two_wheeler,31,4.9,2,GX-225
730,12.980086,77.59815,CAR,4,9.4,0,HW-601
731,12.955713,77.601916,Scooter,46,8.9,0,WD-418
732,12.991029,77.591376,scooter,21,3.7,5,RR-107
733,12.959298,77.595313,Bike,223,9.7,2,BS-741
734,12.978311,77.613755,,159,1.5,0,MF-408
735,12.966517,77.605327,bike,389,2.6,1,EW-619
736,12.96661,77.599513,two_wheeler,20,9.2,3,HS-710
737,12.967195,77.594493,cycle,9,5.5,2,KF-406
738,12.958991,77.595086,bike,2052,1.9,-1,ZS-216
739,12.954426,77.601583,two_wheeler,302,1.1,5,RG-711
740,12.98725,77.592921,bicycle,183,1.8,0,WC-809
741,12.972876,77.580795,scooter,19,3.8,1,UC-379
742,12.974183,77.596527,Bicycle,3771,9.3,2,JD-729
743,12.955637,77.58605,Car,40,6.7,0,
744,12.967231,77.600972,Bicycle,2289,10.1,0,
745,12.955485,77.599286,Bike,38,5.5,2,TP-573
746,12.962325,77.607335,bicycle,3620,6.4,2,UW-592
747,12.963146,77.590219,Scooter,18,9.2,1,PU-323
748,12.97759,77.575798,Scooter,857,6.2,0,EK-954
749,12.981913,77.610158,Bicycle,3474,5.0,2,BB-666
750,12.968993,77.592294,e-scooter,43,10.7,2,DR-262
751,12.960489,77.588996,cycle,3051,0.9,1,SG-279
752,12.954819,77.584114,BIKE,154,0.5,1,GZ-314
753,12.966862,77.579035,car,102,1.8,0,NZ-856
754,12.983645,77.597349,BIKE,39,10.8,3,BL-532
755,12.971722,77.596756,4-wheeler,21,3.4,1,FK-177
756,12.98658,77.597426,car,402,10.8,2,GD-959
757,12.989454,77.582171,Scooter,395,0.9,1,LY-901
758,12.95625,77.580463,CAR,212,2.4,2,PU-313
759,12.988258,77.580318,scooter,3,1.1,2,VX-409
760,12.977307,77.592439,Scooter,48,2.2,3,FM-582
761,0.0,0.0,e-scooter,1031,1.7,0,HM-373
762,12.980139,77.601082,two_wheeler,38,10.8,1,PT-738
763,12.961182,77.608207,scooter,578,7.5,1,TT-953
764,12.990463,77.612372,cycle,305,0.8,1,
765,12.978385,77.587383,,362,7.3,4,YB-735
766,12.971217,77.594784,cycle,3138,1.6,3,VS-107
767,12.970831,77.583787,e-scooter,468,11.0,0,UG-106
768,12.971958,77.596039,Bicycle,15,2.9,0,GT-144
769,12.957812,77.59795,scooter,4,6.6,0,US-279
770,12.988748,77.584193,bike,9,3.8,2,
771,12.966662,77.580907,Bicycle,289,8.7,4,
772,12.970361,77.591706,e-scooter,420,1.9,1,BC-416
773,12.954135,77.603496,Scooter,40,4.3,1,HC-255
774,12.98729,77.607845,BIKE,62,3.0,1,RT-773
775,12.991596,77.593589,bicycle,48,9.2,3,HD-329
776,12.958043,77.609471,Bicycle,397,6.1,0,
777,12.970813,77.593664,scooter,8,4.8,2,JX-620
778,12.989151,77.609588,e-scooter,185,1.1,3,QC-870
779,12.977514,77.59472,Bicycle,1672,4.6,0,
780,12.984266,77.58328,cycle,1975,5.6,1,QJ-958
781,12.973015,77.575936,cycle,385,8.5,0,ZQ-309
782,12.979487,77.589841,Bicycle,35,9.4,0,PH-607
783,12.989745,77.601567,Scooter,1254,3.1,1,QG-216
784,12.976777,77.576383,two_wheeler,32,0.1,3,RC-131
785,12.974064,77.606777,two_wheeler,2985,6.2,0,FQ-575
786,12.986148,77.587418,bicycle,34,10.3,5,BD-687
787,12.959493,77.608166,Bike,40,6.2,0,MZ-599
788,12.990908,77.595272,scooter,40,7.8,1,QW-826
789,12.972021,77.577506,Bicycle,352,7.1,3,QW-254
790,12.951829,77.589348,cycle,454,9.5,2,QP-470
791,12.987768,77.597094,e-scooter,30,2.6,4,YD-121
792,12.960692,77.575405,Bike,109,0.1,5,EW-320
793,12.961694,77.586826,bicycle,159,10.2,1,VD-334
794,12.973784,77.59573,two_wheeler,849,9.7,1,UV-596
795,12.956482,77.589834,bicycle,467,2.4,2,EF-987
796,12.958273,77.595611,Scooter,39,5.2,0,HE-475
797,12.973988,77.576612,,1951,3.1,0,CF-628
798,12.972479,77.581633,cycle,182,5.5,3,YB-306
799,12.984671,77.58037,Car,46,2.6,1,BW-429
800,12.964483,77.604797,Car,35,9.4,1,PT-357
801,12.974182,77.580361,e-scooter,1059,7.0,2,
802,12.981897,77.611414,CAR,190,3.8,2,AL-294
803,12.990925,77.593602,Scooter,49,5.4,0,RB-436
804,12.972818,77.606831,Car,75,3.9,5,GE-502
805,12.97122,77.58763,car,1183,6.5,3,SE-727
806,12.979245,77.602126,Scooter,464,1.8,1,DK-965
807,12.954843,77.595623,Scooter,95,0.7,1,CT-568
808,12.977569,77.611161,bicycle,31,0.3,0,TK-903
809,12.989492,77.598528,Scooter,50,6.3,0,
810,12.991099,77.59818,scooter,3874,6.1,1,RW-326
811,12.976485,77.57757,car,3132,5.8,1,JS-931
812,12.977098,77.59309,CAR,68,4.9,1,DF-762
813,12.967547,77.614377,two_wheeler,3376,10.4,1,NX-337
814,12.977496,77.609885,4-wheeler,369,2.5,1,
815,0.0,0.0,BIKE,1447,6.3,1,RA-757
816,12.970366,77.575081,car,2196,0.8,0,DY-126
817,12.95739,77.610832,Bicycle,92,3.6,3,ZW-463
818,12.990541,77.607174,e-scooter,3588,1.9,2,
819,12.974716,77.579336,two_wheeler,344,4.9,0,PY-156
820,12.978763,77.601809,BIKE,3583,1.5,3,QK-834
821,12.975363,77.584648,two_wheeler,1451,1.3,0,MK-784
822,0.0,0.0,e-scooter,19,5.6,1,
823,12.964032,77.581208,cycle,11,1.6,0,RA-358
824,12.955836,77.609961,CAR,218,1.1,1,LW-431
825,12.952645,77.598578,Car,464,7.4,0,TC-809
826,12.959459,77.575001,scooter,2865,3.2,2,
827,12.975508,77.603765,scooter,86,3.3,0,GN-729
828,12.953759,77.613008,CAR,1,1.6,3,JZ-654
829,12.981324,77.587915,bicycle,3928,5.0,0,UM-337
830,12.989321,77.574728,BIKE,3174,4.6,4,CA-370
831,12.982226,77.612324,bike,3297,10.8,1,YG-597
832,12.972555,77.59922,scooter,274,4.4,3,CR-211
833,12.964935,77.59139,scooter,974,6.4,0,SZ-573
834,12.962555,77.583737,,2071,10.8,1,KW-602
835,12.984,77.585108,Scooter,3997,10.3,3,PR-692
836,12.956873,77.599133,scooter,14,2.8,2,KA-268
837,12.976377,77.582354,Car,1066,4.1,1,TH-492
838,12.971569,77.603427,Bike,3489,3.3,3,KX-197
839,12.956932,77.608211,CAR,50,1.2,2,
840,12.985865,77.587967,CAR,103,0.8,3,SN-108
841,12.962401,77.608645,cycle,367,7.6,4,HN-443
842,12.975625,77.608832,two_wheeler,2873,5.2,4,RP-411
843,12.982297,77.608394,Scooter,342,6.6,2,NQ-291
844,12.988191,77.606407,Car,500,2.5,1,VM-162
845,12.965427,77.597174,bicycle,6,10.3,2,JY-243
846,12.97971,77.595403,cycle,44,4.6,0,CT-881
847,12.985014,77.587642,cycle,48,7.4,2,KN-103
848,12.97139,77.584472,,374,10.3,2,
849,12.959212,77.594337,Bike,43,3.1,0,YZ-755
850,12.986971,77.58281,bicycle,17,0.9,0,ZN-535
851,12.968715,77.592145,Car,13,6.3,0,CP-692
852,12.97799,77.574667,bike,107,9.7,2,FQ-372
853,12.983568,77.593062,BIKE,50,3.7,3,UR-739
854,12.968036,77.597451,cycle,43,10.4,0,TQ-764
855,12.95507,77.58382,two_wheeler,3016,3.2,1,LY-127
856,12.988559,77.603456,cycle,2259,6.4,4,UD-447
857,12.974015,77.576482,Car,188,0.5,0,DS-422
858,12.966608,77.591496,BIKE,15,4.8,3,AY-893
859,12.980333,77.577471,Car,2055,6.6,1,HT-363
860,12.958355,77.594998,Bike,301,8.5,0,LC-386
861,12.984981,77.597929,4-wheeler,1673,10.9,0,KP-281
862,12.985476,77.588479,BIKE,35,1.6,4,BK-263
863,12.962636,77.577569,Bicycle,3599,8.6,1,AG-463
864,12.983261,77.594693,CAR,53,10.4,0,RE-228
865,12.971263,77.575812,e-scooter,2434,6.5,2,WJ-169
866,12.958107,77.613873,Car,479,1.5,0,
867,12.984706,77.606157,two_wheeler,258,6.1,1,PZ-615
868,12.955009,77.614378,scooter,23,1.9,1,VD-651
869,12.97597,77.612215,BIKE,251,9.5,3,CU-474
870,12.991246,77.60163,Scooter,449,2.7,4,UG-301
871,12.96291,77.602637,Scooter,2741,8.5,3,BU-458
872,12.967558,77.600406,two_wheeler,2297,5.4,0,MP-792
873,12.989607,77.589834,cycle,58,10.1,0,SY-608
874,12.959693,77.579073,CAR,23,1.2,1,XP-372
875,12.959413,77.596719,bicycle,2104,3.0,1,JT-981
876,12.980469,77.606394,BIKE,2867,10.9,1,EA-908
877,12.976685,77.608867,Car,3413,8.5,2,PK-574
878,12.978791,77.589935,CAR,31,7.4,5,CR-754
879,12.976305,77.605489,bike,264,9.0,0,XV-987
880,12.958904,77.599197,4-wheeler,3728,7.7,0,KE-603
881,12.959578,77.59718,Scooter,37,9.8,1,LC-479
882,12.990203,77.597995,car,39,10.5,2,BU-382
883,12.967065,77.594099,bike,397,10.0,4,JS-621
884,12.986963,77.595959,scooter,8,0.2,3,ML-757
885,12.956214,77.585486,bike,505,4.2,1,YA-954
886,12.980577,77.591311,bike,39,0.9,0,SN-506
887,12.983862,77.598755,two_wheeler,3843,1.1,3,ZZ-980
888,12.985069,77.596327,Bike,413,0.3,1,ME-401
889,12.972787,77.577473,Bike,563,5.2,1,VS-578
890,12.984508,77.589665,two_wheeler,1465,10.3,0,QV-184
891,12.953194,77.582373,CAR,518,5.1,1,RT-734
892,12.960575,77.595567,bike,311,7.3,0,FG-898
893,12.991006,77.578101,BIKE,820,4.8,3,GD-498
894,12.988555,77.603703,bicycle,1949,10.9,0,SG-910
895,12.985878,77.575695,car,1224,1.4,2,GN-167
896,12.97367,77.604548,Bicycle,7,8.9,2,TU-178
897,12.97207,77.576818,car,508,5.4,1,LE-371
898,12.957799,77.57698,Bicycle,1990,8.4,1,UM-769
899,0.0,0.0,cycle,3020,8.3,0,TD-187
900,12.977577,77.583716,car,247,2.0,0,
901,12.983031,77.591313,scooter,3630,1.0,2,VX-963
902,12.95426,77.587781,bike,33,0.6,0,NM-283
903,12.972765,77.611792,BIKE,2421,4.4,-1,MS-569
904,12.976265,77.585869,car,321,1.6,4,EN-972
905,12.963934,77.577324,CAR,1872,1.3,0,EG-279
906,12.96652,77.596856,Bicycle,2650,1.7,1,RG-432
907,12.961336,77.588182,CAR,545,8.2,3,MM-341
908,12.989439,77.604942,4-wheeler,147,5.2,3,RC-537
909,12.957646,77.61358,CAR,18,1.0,0,SS-175
910,12.967133,77.599235,two_wheeler,17,6.6,3,AS-535
911,12.954208,77.606711,two_wheeler,50,10.7,3,CF-491
912,12.980192,77.61343,Car,444,3.9,2,GF-782
913,12.975699,77.610531,bicycle,85,8.2,0,KF-464
914,12.956532,77.599285,e-scooter,30,8.4,4,NP-379
915,12.957269,77.608431,CAR,22,8.7,0,YM-712
916,12.967658,77.604247,bicycle,2923,3.3,0,AR-666
917,12.952804,77.578522,Car,2726,2.1,0,ZR-449
918,12.969497,77.607644,car,89,0.8,3,YU-967
919,12.968847,77.585428,CAR,1979,10.0,1,MJ-341
920,12.983899,77.595104,CAR,1175,3.4,4,LV-779
921,12.951796,77.607136,bicycle,453,6.9,5,EN-171
922,12.961515,77.607107,Bike,1940,5.7,5,BH-243
923,12.961328,77.610702,Bicycle,2154,5.8,0,WG-618
924,12.957824,77.587568,Scooter,14,8.0,0,DG-767
925,12.958664,77.584498,bike,3807,8.8,-1,
926,12.975107,77.579968,two_wheeler,100,3.8,2,RU-341
927,12.97721,77.593593,CAR,241,3.9,2,XH-881
928,12.988566,77.59008,CAR,505,10.4,2,JC-203
929,12.963502,77.596363,bicycle,359,15.5,1,WX-862
930,12.979642,77.597243,CAR,48,3.2,0,QX-125
931,12.976756,77.588893,e-scooter,17,1.6,0,FE-125
932,12.972312,77.580097,BIKE,46,3.2,0,TL-422
933,12.971321,77.6001,two_wheeler,2605,4.0,3,HH-352
934,12.983947,77.587545,bicycle,199,10.2,1,AN-401
935,12.973936,77.590775,cycle,19,4.0,2,PF-608
936,12.964878,77.594031,BIKE,1,9.5,1,AH-823
937,12.978013,77.581836,CAR,483,4.5,0,KF-420
938,12.953768,77.578511,Bicycle,284,2.9,0,YJ-346
939,12.976788,77.591713,,113,3.8,1,UG-126
940,12.967385,77.582103,scooter,26,3.4,1,MZ-970
941,12.980459,77.576197,bicycle,11,0.9,5,ST-668
942,12.956574,77.601878,e-scooter,12,9.8,2,UN-979
943,12.974455,77.590718,car,491,5.6,4,LA-655
944,12.960152,77.610553,Scooter,18,1.2,0,FK-736
